;ch_avail;ch_avail_plug2;soc_min;soc_max;soc_min_plug2;soc_refuel;soc_max_travel;distance;ch_direct;ch_refuel;ch_travel;consumption;dem_temp;max_el_distance;nprofiles
2012-07-30 16:00:00;9.3125;1.375;4.571817709133029;40.97521638870239;16.911727130413055;27.3384028673172;43.99616511662801;0.1458004402672455;0.2705476904908816;0.8809558401505152;0.0;0.030757300555706024;0.007779535837471485;0.14580044150352478;
2012-07-30 17:00:00;6.53125;1.2604166666666667;4.678510806212823;41.215006828308105;17.339303076267242;28.1886012951533;44.235955556233726;2.7718046058213317;0.14437388132015863;0.34375;0.0;0.43979210530718166;0.016732815730695922;2.7718045711517334;
2012-07-30 18:00:00;6.760416666666667;1.2604166666666667;4.295971300452948;40.91958864529928;17.243261069059372;28.092559377352398;43.94053737322489;1.1511558041617325;0.34375;0.34375;0.0;0.1965086671213309;0.014236549846827984;1.1511558095614116;
2012-07-30 19:00:00;6.875;1.375;4.099462650716305;41.066829999287926;17.046752214431763;28.239800850550335;44.08777872721354;1.1997995115592839;0.3373919626077016;0.4583333333333333;0.0;0.22169468303521475;0.02052114236479004;1.1997994780540466;
2012-07-30 20:00:00;7.21875;1.375;3.8777679726481438;41.18252714474996;16.82505750656128;28.476439436276753;44.203475872675575;0.7868304047671256;0.25414683669805527;0.33610111474990845;0.0;0.14398262898127237;0.008884149137884378;0.7868303855260214;
2012-07-30 21:00:00;7.333333333333333;1.375;3.9511694634954133;41.292691469192505;16.681074897448223;28.66855792204539;44.313640197118126;0.32654961154631496;0.4583333333333333;0.0;0.0;0.05445311963558197;0.0022051804699003696;0.32654960950215656;
2012-07-30 22:00:00;7.5625;1.375;3.8967163488268852;41.696571588516235;16.62662176291148;28.614104866981506;44.717520316441856;0.6530992230926299;0.46429327006141347;0.0;0.0;0.10890623927116394;0.004410360939800739;0.6530992190043131;
2012-07-30 23:00:00;7.791666666666667;1.375;3.7878101095557213;42.051958640416466;16.517715513706207;28.50519859790802;45.07290736834208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-07-31 00:00:00;7.791666666666667;1.375;3.7878101095557213;42.051958640416466;16.517715513706207;28.50519859790802;45.07290736834208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-07-31 01:00:00;7.791666666666667;1.375;3.7878101095557213;42.051958640416466;16.517715513706207;28.50519859790802;45.07290736834208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-07-31 02:00:00;7.791666666666667;1.375;3.7878101095557213;42.051958640416466;16.517715513706207;28.50519859790802;45.07290736834208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-07-31 03:00:00;7.791666666666667;1.375;3.7878101095557213;42.051958640416466;16.517715513706207;28.50519859790802;45.07290736834208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-07-31 04:00:00;7.677083333333333;1.375;3.7878101095557213;42.051958640416466;16.517715513706207;28.50519859790802;45.07290736834208;0.2465062394461577;0.014145833750565847;0.0;0.0;0.05669317891200384;0.017252181035776932;0.24650623401006064;
